,Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,month,day
19458,82178268,1,2017-09-30 12:55:38,2017-09-30 13:03:29,1,0.9,1,N,12,13,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,September,Saturday
19459,51431494,2,2017-06-17 18:07:49,2017-06-17 18:18:07,1,1.38,1,N,161,137,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,June,Saturday
19460,88755578,1,2017-10-21 10:56:07,2017-10-21 11:04:40,2,1.2,1,N,229,142,1,7.5,0.0,0.5,1.2,0.0,0.3,9.5,October,Saturday
19461,111480314,2,2017-01-15 17:00:58,2017-01-15 17:40:47,1,14.33,1,N,138,249,1,43.5,0.0,0.5,12.46,5.54,0.3,62.3,January,Sunday
19462,15170981,1,2017-02-25 13:45:37,2017-02-25 14:14:36,4,7.5,1,N,33,100,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,February,Saturday
19463,17749869,1,2017-03-03 18:55:43,2017-03-03 19:24:14,1,5.2,1,N,90,25,1,20.5,1.0,0.5,2.0,0.0,0.3,24.3,March,Friday
19464,42481820,2,2017-05-12 14:43:59,2017-05-12 14:58:07,2,1.19,1,N,158,234,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,May,Friday
19465,86927754,2,2017-10-15 16:01:09,2017-10-15 16:07:50,5,1.24,1,N,239,236,1,6.5,0.0,0.5,1.1,0.0,0.3,8.4,October,Sunday
19466,20602853,2,2017-03-12 10:04:31,2017-03-12 10:11:57,2,1.45,1,N,186,113,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,March,Sunday
19467,93675065,2,2017-11-05 13:20:15,2017-11-05 13:28:34,3,1.54,1,N,233,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,November,Sunday
19468,24318697,2,2017-03-23 18:50:06,2017-03-23 19:11:02,5,2.28,1,N,170,114,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96,March,Thursday
19469,12405403,2,2017-02-16 20:52:09,2017-02-16 20:59:35,2,1.09,1,N,79,107,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,February,Thursday
19470,41496675,2,2017-05-09 19:49:48,2017-05-09 20:02:23,6,2.92,1,N,238,116,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3,May,Tuesday
19471,25339631,1,2017-03-28 10:54:29,2017-03-28 11:23:26,1,4.6,1,N,161,261,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3,March,Tuesday
19472,108827821,1,2017-12-23 01:49:48,2017-12-23 02:14:29,1,9.4,1,N,113,244,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,December,Saturday
19473,3773097,2,2017-01-14 07:58:12,2017-01-14 07:59:28,1,0.45,1,N,107,137,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,January,Saturday
19474,11411348,1,2017-02-08 08:45:55,2017-02-08 09:00:29,1,1.3,1,N,141,163,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,February,Wednesday
19475,28749976,1,2017-04-07 08:39:03,2017-04-07 08:53:46,1,2.7,1,N,90,13,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3,April,Friday
19476,53562312,2,2017-06-23 16:23:12,2017-06-23 16:38:19,1,3.36,1,N,158,87,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96,June,Friday
19477,12126808,1,2017-02-16 05:44:19,2017-02-16 06:13:33,1,18.8,2,N,236,132,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,February,Thursday
19478,51879148,2,2017-06-28 03:03:15,2017-06-28 03:07:49,6,1.04,1,N,45,79,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,June,Wednesday
19479,49864892,2,2017-06-12 23:15:34,2017-06-12 23:22:09,1,1.34,1,N,79,164,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,June,Monday
19480,8017936,2,2017-02-03 14:24:11,2017-02-03 14:31:17,1,0.77,1,N,237,236,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,February,Friday
19481,44381917,2,2017-05-23 20:42:13,2017-05-23 20:50:41,1,2.04,1,N,79,233,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,May,Tuesday
19482,109341013,1,2017-12-25 13:31:01,2017-12-25 13:41:22,4,2.1,1,N,170,237,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,December,Monday
19483,34486843,2,2017-04-26 08:31:31,2017-04-26 11:10:50,1,26.12,2,N,132,48,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56,April,Wednesday
19484,66169910,1,2017-08-04 20:17:04,2017-08-04 20:26:38,1,2.1,1,N,239,75,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8,August,Friday
19485,79784402,2,2017-09-22 19:06:49,2017-09-22 19:39:30,1,3.95,1,N,100,236,1,21.5,1.0,0.5,4.66,0.0,0.3,27.96,September,Friday
19486,16038495,2,2017-02-28 07:29:05,2017-02-28 07:39:13,1,1.75,1,N,186,170,1,9.0,0.0,0.5,5.0,0.0,0.3,14.8,February,Tuesday
19487,17853345,2,2017-03-03 23:12:08,2017-03-03 23:38:46,1,7.25,1,N,170,33,1,24.5,0.5,0.5,7.0,0.0,0.3,32.8,March,Friday
19488,78967254,2,2017-09-19 21:49:06,2017-09-19 22:13:30,1,8.11,1,N,13,262,1,26.5,0.5,0.5,5.56,0.0,0.3,33.36,September,Tuesday
19489,45491259,1,2017-05-27 08:55:46,2017-05-27 08:58:50,1,0.8,1,N,236,237,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,May,Saturday
19490,59008206,2,2017-07-11 15:53:07,2017-07-11 16:56:54,1,7.13,1,N,249,88,2,38.5,0.0,0.5,0.0,0.0,0.3,39.3,July,Tuesday
19491,51133962,1,2017-06-16 20:30:09,2017-06-16 20:47:15,3,3.3,1,N,230,68,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,June,Friday
19492,73852415,1,2017-09-02 17:38:03,2017-09-02 17:46:51,1,2.8,1,N,137,236,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3,September,Saturday
19493,104513754,2,2017-12-10 00:38:48,2017-12-10 00:45:25,1,1.0,1,N,50,230,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,December,Sunday
19494,83627266,2,2017-10-05 09:43:42,2017-10-05 09:59:46,5,1.79,1,N,143,236,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38,October,Thursday
19495,53562617,2,2017-06-23 16:24:33,2017-06-23 16:35:19,1,1.5,1,N,107,68,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5,June,Friday
19496,74597305,1,2017-09-05 21:47:10,2017-09-05 21:48:43,1,0.5,1,N,162,229,1,3.5,0.5,0.5,0.58,0.0,0.3,5.38,September,Tuesday
19497,24861702,2,2017-03-25 07:53:50,2017-03-25 08:46:00,1,19.66,2,N,132,48,1,52.0,0.0,0.5,10.0,5.76,0.3,68.56,March,Saturday
19498,77485795,1,2017-09-14 23:18:51,2017-09-14 23:29:15,1,1.0,1,N,48,164,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,September,Thursday
19499,52417365,2,2017-06-20 15:40:21,2017-06-20 16:03:49,6,2.92,1,N,231,186,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,June,Tuesday
19500,83740831,1,2017-10-05 16:41:37,2017-10-05 16:51:00,1,0.9,1,N,230,170,1,7.5,1.0,0.5,2.3,0.0,0.3,11.6,October,Thursday
19501,76055097,2,2017-09-10 12:11:25,2017-09-10 12:18:11,1,1.32,1,N,238,166,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,September,Sunday
19502,112341423,1,2017-01-18 16:34:16,2017-01-18 16:38:22,1,0.6,1,N,164,170,1,4.5,1.0,0.5,1.25,0.0,0.3,7.55,January,Wednesday
19503,8497046,2,2017-02-04 19:21:27,2017-02-04 19:32:39,6,1.57,1,N,236,237,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,February,Saturday
19504,38169929,1,2017-05-05 10:44:04,2017-05-05 10:54:26,1,0.6,1,N,137,164,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,May,Friday
19505,52070038,2,2017-06-19 15:04:25,2017-06-19 15:58:34,5,11.49,1,N,138,230,2,41.0,0.0,0.5,0.0,5.76,0.3,47.56,June,Monday
19506,57372510,1,2017-07-05 13:52:26,2017-07-05 13:58:27,1,0.7,1,N,246,48,1,5.5,0.0,0.5,1.55,0.0,0.3,7.85,July,Wednesday
19507,79348575,1,2017-09-21 09:13:09,2017-09-21 10:00:23,1,2.8,1,N,246,163,1,27.0,0.0,0.5,5.55,0.0,0.3,33.35,September,Thursday
19508,13256820,1,2017-02-19 10:50:12,2017-02-19 10:57:29,1,1.4,1,N,237,236,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,February,Sunday
19509,64620770,2,2017-07-30 13:44:13,2017-07-30 14:00:07,1,3.08,1,N,264,264,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3,July,Sunday
19510,4029301,2,2017-01-16 00:18:42,2017-01-16 00:34:49,3,4.48,1,N,90,263,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8,January,Monday
19511,36275522,1,2017-04-29 15:22:17,2017-04-29 15:30:53,1,1.1,1,N,42,166,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,April,Saturday
19512,17499915,1,2017-03-03 06:47:11,2017-03-03 06:57:53,1,2.8,1,N,144,229,1,10.5,0.0,0.5,1.7,0.0,0.3,13.0,March,Friday
19513,54908636,2,2017-06-29 06:57:37,2017-06-29 07:03:48,1,0.85,1,N,48,186,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,June,Thursday
19514,102049444,1,2017-12-02 19:00:03,2017-12-02 19:19:08,1,1.9,1,N,234,144,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,December,Saturday
19515,63681816,1,2017-07-27 09:56:34,2017-07-27 10:02:03,1,0.8,1,N,264,264,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,July,Thursday
19516,39318761,2,2017-05-15 21:54:39,2017-05-15 22:06:56,1,2.24,1,N,142,263,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,May,Monday
19517,90719933,1,2017-10-27 14:54:01,2017-10-27 15:09:42,1,1.1,1,N,161,164,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3,October,Friday
19518,48721878,1,2017-06-05 16:16:31,2017-06-05 16:24:43,1,1.5,1,N,264,264,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55,June,Monday
19519,69138275,1,2017-08-15 22:05:36,2017-08-15 22:07:27,1,0.6,1,N,237,236,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,August,Tuesday
19520,35775007,2,2017-04-11 21:51:36,2017-04-11 22:27:05,4,8.13,1,N,234,82,2,29.5,0.5,0.5,0.0,0.0,0.3,30.8,April,Tuesday
19521,50589525,1,2017-06-15 11:02:45,2017-06-15 11:16:43,1,1.3,1,N,107,246,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,June,Thursday
19522,57441730,2,2017-07-05 18:15:42,2017-07-05 18:19:39,1,0.36,1,N,144,125,1,4.5,1.0,0.5,0.0,0.0,0.3,6.3,July,Wednesday
19523,109324339,1,2017-12-25 11:17:27,2017-12-25 11:26:17,1,3.0,1,N,74,237,1,10.5,0.0,0.5,0.0,0.0,0.3,11.3,December,Monday
19524,55008535,2,2017-06-29 13:30:13,2017-06-29 13:35:02,2,0.34,1,N,45,144,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,June,Thursday
19525,88894660,1,2017-10-21 18:19:33,2017-10-21 18:27:31,1,0.9,1,N,170,161,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,October,Saturday
19526,67609504,1,2017-08-10 07:15:58,2017-08-10 07:26:47,1,3.1,1,N,236,233,1,11.5,0.0,0.5,1.23,0.0,0.3,13.53,August,Thursday
19527,90972769,2,2017-10-28 07:57:39,2017-10-28 07:58:58,1,0.58,1,N,50,246,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,October,Saturday
19528,6383591,2,2017-01-22 17:39:21,2017-01-22 17:56:38,1,3.42,1,N,13,79,1,14.0,0.0,0.5,2.0,0.0,0.3,16.8,January,Sunday
19529,9979937,1,2017-02-11 16:11:36,2017-02-11 16:18:35,1,0.7,1,N,107,249,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,February,Saturday
19530,91843933,2,2017-10-30 22:00:18,2017-10-30 22:18:48,1,3.73,1,N,230,148,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,October,Monday
19531,63447049,2,2017-07-26 15:14:14,2017-07-26 15:46:24,1,12.17,1,N,138,132,2,34.5,0.0,0.5,0.0,0.0,0.3,35.3,July,Wednesday
19532,89463922,1,2017-10-23 17:39:02,2017-10-23 17:45:20,1,0.9,1,N,74,41,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,October,Monday
19533,102547284,1,2017-12-04 12:28:41,2017-12-04 12:35:09,1,0.7,1,N,231,211,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15,December,Monday
19534,13223078,1,2017-02-19 05:35:08,2017-02-19 05:47:33,1,3.4,1,N,215,205,2,12.5,0.5,0.5,0.0,0.0,0.3,13.8,February,Sunday
19535,17665144,2,2017-03-03 15:17:48,2017-03-03 15:27:11,2,1.52,1,N,140,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,March,Friday
19536,39979156,2,2017-05-17 19:48:08,2017-05-17 19:59:50,1,1.25,1,N,239,48,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,May,Wednesday
19537,34699705,2,2017-04-26 19:22:21,2017-04-26 19:33:20,2,3.3,1,N,140,79,1,12.0,1.0,0.5,2.0,0.0,0.3,15.8,April,Wednesday
19538,103454547,1,2017-12-07 06:13:30,2017-12-07 06:22:04,1,1.3,1,N,233,186,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,December,Thursday
19539,32178110,2,2017-04-19 20:49:00,2017-04-19 21:02:24,1,2.15,1,N,113,232,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,April,Wednesday
19540,88101587,2,2017-10-19 12:51:23,2017-10-19 13:24:58,6,7.97,1,N,138,162,1,28.5,0.0,0.5,8.76,5.76,0.3,43.82,October,Thursday
19541,68105731,2,2017-08-11 20:26:00,2017-08-11 20:38:14,1,3.49,1,N,239,74,1,12.0,0.5,0.5,2.66,0.0,0.3,15.96,August,Friday
19542,39021241,1,2017-05-07 17:37:34,2017-05-07 17:44:16,1,1.3,1,N,164,113,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,May,Sunday
19543,37357955,2,2017-05-02 22:40:46,2017-05-02 22:58:14,1,2.53,1,N,262,143,1,13.5,0.5,0.5,3.7,0.0,0.3,18.5,May,Tuesday
19544,49958604,2,2017-06-13 15:25:19,2017-06-13 15:31:17,1,0.82,1,N,13,231,1,6.0,0.0,0.5,1.28,0.0,0.3,8.08,June,Tuesday
19545,25717661,1,2017-03-30 20:06:45,2017-03-30 20:15:27,1,1.4,1,N,50,68,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15,March,Thursday
19546,7780847,2,2017-02-02 20:49:54,2017-02-02 20:52:30,6,1.08,1,N,237,75,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,February,Thursday
19547,94991193,2,2017-11-09 18:06:09,2017-11-09 18:19:07,1,1.26,1,N,186,170,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8,November,Thursday
19548,96954655,1,2017-11-15 18:01:09,2017-11-15 18:27:15,1,3.0,1,N,140,48,1,16.0,1.0,0.5,3.0,0.0,0.3,20.8,November,Wednesday
19549,51129998,1,2017-06-16 20:16:23,2017-06-16 20:27:09,3,1.1,1,N,79,45,1,8.5,0.5,0.5,1.2,0.0,0.3,11.0,June,Friday
19550,19150317,1,2017-03-07 13:14:04,2017-03-07 13:20:13,1,1.2,1,N,100,90,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,March,Tuesday
19551,40599875,1,2017-05-19 12:38:05,2017-05-19 12:49:27,1,1.7,1,N,74,152,1,9.0,0.0,0.5,2.45,0.0,0.3,12.25,May,Friday
19552,104558049,2,2017-12-10 07:34:11,2017-12-10 07:36:00,6,0.79,1,N,263,141,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,December,Sunday
19553,244069,1,2017-01-08 16:33:23,2017-01-08 16:50:49,1,4.9,1,N,186,166,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3,January,Sunday
19554,24099572,1,2017-03-23 07:41:19,2017-03-23 07:45:10,2,0.4,1,N,170,137,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,March,Thursday
19555,72517422,1,2017-08-28 15:20:42,2017-08-28 15:42:43,2,2.3,1,N,230,163,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,August,Monday
19556,37684848,1,2017-05-03 20:08:51,2017-05-03 20:17:12,1,1.5,1,N,100,68,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,May,Wednesday
19557,100076108,1,2017-11-26 13:59:12,2017-11-26 14:44:27,1,9.3,1,N,186,42,2,37.0,0.0,0.5,0.0,0.0,0.3,37.8,November,Sunday
19558,24135302,2,2017-03-23 09:35:06,2017-03-23 09:51:39,1,1.56,1,N,239,163,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,March,Thursday
19559,42718267,2,2017-05-13 02:19:43,2017-05-13 02:38:00,1,3.3,1,N,68,88,1,14.0,0.5,0.5,1.0,0.0,0.3,16.3,May,Saturday
19560,81575576,1,2017-09-28 15:12:46,2017-09-28 15:33:00,1,2.0,1,N,239,140,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,September,Thursday
19561,70518860,2,2017-08-20 22:51:43,2017-08-20 22:59:54,2,1.37,1,N,264,264,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,August,Sunday
19562,30264648,1,2017-04-14 11:02:15,2017-04-14 11:24:40,1,9.2,1,N,229,138,1,27.5,0.0,0.5,7.0,5.76,0.3,41.06,April,Friday
19563,50586963,2,2017-06-15 10:53:05,2017-06-15 11:41:15,1,8.21,1,N,138,162,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8,June,Thursday
19564,78809197,1,2017-09-19 11:32:20,2017-09-19 11:37:40,1,0.9,1,N,144,249,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,September,Tuesday
19565,50196391,1,2017-06-14 09:05:30,2017-06-14 09:12:13,1,1.7,1,N,237,75,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,June,Wednesday
19566,25495782,2,2017-03-28 19:06:24,2017-03-28 19:09:08,1,0.62,1,N,166,166,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8,March,Tuesday
19567,87298458,2,2017-10-16 21:55:14,2017-10-16 22:04:31,2,1.64,1,N,107,249,2,8.5,0.5,0.5,0.0,0.0,0.3,9.8,October,Monday
19568,45704122,2,2017-05-28 00:54:41,2017-05-28 01:12:29,1,5.52,1,N,68,75,2,18.0,0.5,0.5,0.0,0.0,0.3,19.3,May,Sunday
19569,93608458,1,2017-11-05 09:36:55,2017-11-05 09:50:12,1,3.1,1,N,246,211,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,November,Sunday
19570,73505098,1,2017-09-01 09:49:35,2017-09-01 09:57:19,1,1.5,1,N,236,238,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,September,Friday
19571,77052056,2,2017-09-13 18:23:15,2017-09-13 18:47:16,3,3.97,1,N,166,163,1,18.5,1.0,0.5,2.0,0.0,0.3,22.3,September,Wednesday
19572,58454590,2,2017-07-09 13:05:21,2017-07-09 13:24:10,3,4.94,1,N,238,137,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56,July,Sunday
19573,61788863,2,2017-07-20 19:40:53,2017-07-20 19:57:31,1,4.82,1,N,140,260,1,17.0,1.0,0.5,1.0,0.0,0.3,19.8,July,Thursday
19574,60447512,1,2017-07-16 07:47:38,2017-07-16 07:59:21,1,2.7,1,N,141,186,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,July,Sunday
19575,108119512,1,2017-12-20 21:32:02,2017-12-20 21:42:44,1,2.4,1,N,48,249,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,December,Wednesday
19576,11723047,2,2017-02-14 22:05:16,2017-02-14 22:13:20,1,1.33,1,N,236,262,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8,February,Tuesday
19577,11073230,1,2017-02-07 20:10:20,2017-02-07 20:16:15,2,0.7,1,N,40,106,1,6.0,0.5,0.5,2.7,0.0,0.3,10.0,February,Tuesday
19578,34845011,2,2017-04-27 07:45:03,2017-04-27 08:03:26,1,2.84,1,N,161,158,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76,April,Thursday
19579,41858212,2,2017-05-10 19:47:17,2017-05-10 19:56:24,1,1.91,1,N,137,140,1,8.5,1.0,0.5,1.0,0.0,0.3,11.3,May,Wednesday
19580,83476305,1,2017-10-04 19:20:18,2017-10-04 19:23:31,2,0.6,1,N,90,249,1,4.5,1.0,0.5,1.25,0.0,0.3,7.55,October,Wednesday
19581,51404676,2,2017-06-17 16:22:37,2017-06-17 16:25:44,2,1.01,1,N,237,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,June,Saturday
19582,13594366,2,2017-02-20 15:50:20,2017-02-20 15:56:01,1,1.16,1,N,43,236,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,February,Monday
19583,97901396,1,2017-11-18 13:30:52,2017-11-18 13:57:35,1,1.1,1,N,107,236,1,17.0,0.0,0.5,2.67,0.0,0.3,20.47,November,Saturday
19584,66917311,1,2017-08-07 18:21:34,2017-08-07 18:29:43,1,1.2,1,N,234,186,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16,August,Monday
19585,64841476,2,2017-07-31 11:33:06,2017-07-31 11:40:48,1,1.47,1,N,148,107,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38,July,Monday
19586,93289055,1,2017-11-04 11:30:02,2017-11-04 11:40:40,1,1.5,1,N,246,163,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27,November,Saturday
19587,23768411,1,2017-03-22 09:45:56,2017-03-22 10:02:36,1,1.5,1,N,48,163,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3,March,Wednesday
19588,90302200,2,2017-10-26 10:46:09,2017-10-26 11:12:51,1,1.18,1,N,48,164,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,October,Thursday
19589,97282668,1,2017-11-16 18:50:19,2017-11-16 19:13:09,1,3.6,1,N,263,230,1,17.0,1.0,0.5,3.75,0.0,0.3,22.55,November,Thursday
19590,1178306,2,2017-01-04 23:21:10,2017-01-04 23:31:00,2,2.0,1,N,230,137,1,9.0,0.5,0.5,1.0,0.0,0.3,11.3,January,Wednesday
19591,6094623,2,2017-01-29 13:34:10,2017-01-29 14:27:14,1,11.83,1,N,43,138,2,46.0,0.0,0.5,0.0,5.54,0.3,52.34,January,Sunday
19592,47591665,2,2017-06-02 14:49:49,2017-06-02 14:58:55,3,1.5,1,N,142,151,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,June,Friday
19593,60339282,1,2017-07-15 20:02:56,2017-07-15 20:15:09,1,1.6,1,N,140,142,1,9.5,0.5,0.5,1.25,0.0,0.3,12.05,July,Saturday
19594,62233597,2,2017-07-22 02:56:22,2017-07-22 03:00:46,3,0.58,1,N,137,137,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56,July,Saturday
19595,52967457,2,2017-06-28 11:30:37,2017-06-28 11:44:18,2,1.15,1,N,164,230,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,June,Wednesday
19596,47912221,1,2017-06-03 11:54:33,2017-06-03 12:01:40,1,0.9,1,N,148,79,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,June,Saturday
19597,63282686,2,2017-07-25 22:11:28,2017-07-25 22:16:18,1,0.59,1,N,186,100,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,July,Tuesday
19598,112564873,2,2017-01-18 19:32:58,2017-01-18 20:07:28,5,12.34,1,N,264,264,2,37.5,1.0,0.5,0.0,0.0,0.3,39.3,January,Wednesday
19599,58713130,2,2017-07-10 14:35:10,2017-07-10 14:40:07,5,0.63,1,N,263,262,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,July,Monday
19600,49801639,1,2017-06-12 19:33:14,2017-06-12 19:41:18,1,1.6,1,N,107,229,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8,June,Monday
19601,55423711,2,2017-06-06 09:25:07,2017-06-06 09:35:30,1,1.53,1,N,50,237,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,June,Tuesday
19602,24879361,2,2017-03-25 09:47:36,2017-03-25 09:51:29,1,0.82,1,N,236,237,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,March,Saturday
19603,9770760,2,2017-02-11 00:43:26,2017-02-11 00:50:19,2,1.59,1,N,249,68,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,February,Saturday
19604,60659709,2,2017-07-17 05:22:59,2017-07-17 05:27:20,2,0.97,1,N,186,161,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,July,Monday
19605,28677465,2,2017-04-07 00:06:01,2017-04-07 00:16:52,1,1.37,1,N,249,79,1,8.5,0.5,0.5,2.94,0.0,0.3,12.74,April,Friday
19606,20988885,1,2017-03-13 14:28:51,2017-03-13 14:41:34,1,0.6,1,N,164,186,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,March,Monday
19607,81935754,1,2017-09-29 17:39:47,2017-09-29 18:24:16,1,13.1,1,N,138,209,1,40.5,1.0,0.5,6.0,5.76,0.3,54.06,September,Friday
19608,24581507,2,2017-03-24 13:19:21,2017-03-24 13:44:39,1,3.89,1,N,234,142,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,March,Friday
19609,75166254,1,2017-09-07 18:08:04,2017-09-07 18:20:01,1,0.9,1,N,48,48,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3,September,Thursday
19610,29771818,2,2017-04-30 21:23:48,2017-04-30 21:35:46,1,1.9,1,N,48,164,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,April,Sunday
19611,37222132,2,2017-05-02 15:38:11,2017-05-02 15:48:21,1,1.03,1,N,107,170,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,May,Tuesday
19612,19093643,1,2017-03-07 09:47:57,2017-03-07 09:58:03,1,1.8,1,N,140,229,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,March,Tuesday
19613,92685101,1,2017-11-02 17:03:52,2017-11-02 17:18:13,1,1.3,1,N,161,107,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15,November,Thursday
19614,65900965,1,2017-08-03 22:18:48,2017-08-03 22:41:04,2,3.4,1,N,90,161,1,16.0,0.5,0.5,1.0,0.0,0.3,18.3,August,Thursday
19615,43629394,2,2017-05-21 21:17:11,2017-05-21 21:24:46,3,1.26,1,N,79,234,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,May,Sunday
19616,1717050,1,2017-01-20 19:17:10,2017-01-20 19:24:42,1,1.2,1,N,246,170,1,7.0,1.0,0.5,2.6,0.0,0.3,11.4,January,Friday
19617,42204687,2,2017-05-11 19:23:54,2017-05-11 19:26:05,1,0.61,1,N,263,75,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8,May,Thursday
19618,48994060,1,2017-06-07 07:04:11,2017-06-07 07:16:50,1,2.6,1,N,107,163,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,June,Wednesday
